"AUXRR262.Code.or.Value","AUXRR262.Value.Description","AUXRR262.Count","AUXRR262.Cumulative","AUXRR262.Skip.to.Item"
"-24 to 60","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
