"CBQ540.Code.or.Value","CBQ540.Value.Description","CBQ540.Count","CBQ540.Cumulative","CBQ540.Skip.to.Item"
"1","Yes",223,223,NA
"2","No",210,433,NA
"7","Refused",0,433,NA
"9","Don't know",0,433,NA
".","Missing",2436,2869,NA
