"RHQ160.Code.or.Value","RHQ160.Value.Description","RHQ160.Count","RHQ160.Cumulative","RHQ160.Skip.to.Item"
"1 to 32","Range of Values",2282,2282,NA
"77","Refused",0,2282,NA
"99","Don't know",0,2282,NA
".","Missing",1463,3745,NA
