"AUXLR133.Code.or.Value","AUXLR133.Value.Description","AUXLR133.Count","AUXLR133.Cumulative","AUXLR133.Skip.to.Item"
"-18 to 96","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
