"AUXLR265.Code.or.Value","AUXLR265.Value.Description","AUXLR265.Count","AUXLR265.Cumulative","AUXLR265.Skip.to.Item"
"-15 to 45","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
