"AUXLR152.Code.or.Value","AUXLR152.Value.Description","AUXLR152.Count","AUXLR152.Cumulative","AUXLR152.Skip.to.Item"
"-14 to 128","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
