"AUXLR251.Code.or.Value","AUXLR251.Value.Description","AUXLR251.Count","AUXLR251.Cumulative","AUXLR251.Skip.to.Item"
"-11 to 87","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
