"AUXRR139.Code.or.Value","AUXRR139.Value.Description","AUXRR139.Count","AUXRR139.Cumulative","AUXRR139.Skip.to.Item"
"-33 to 65","Range of Values",3836,3836,NA
".","Missing",664,4500,NA
