"AUXRR158.Code.or.Value","AUXRR158.Value.Description","AUXRR158.Count","AUXRR158.Cumulative","AUXRR158.Skip.to.Item"
"-35 to 43","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
