"AUXRR173.Code.or.Value","AUXRR173.Value.Description","AUXRR173.Count","AUXRR173.Cumulative","AUXRR173.Skip.to.Item"
"-3 to 37","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
