"AUXLR118.Code.or.Value","AUXLR118.Value.Description","AUXLR118.Count","AUXLR118.Cumulative","AUXLR118.Skip.to.Item"
"-43 to 59","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
