"AUXLR232.Code.or.Value","AUXLR232.Value.Description","AUXLR232.Count","AUXLR232.Cumulative","AUXLR232.Skip.to.Item"
"-22 to 59","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
