"AUDTYR84.Code.or.Value","AUDTYR84.Value.Description","AUDTYR84.Count","AUDTYR84.Cumulative","AUDTYR84.Skip.to.Item"
"0","0",2754,2754,NA
".","Missing",280,3034,NA
