"AUXLR150.Code.or.Value","AUXLR150.Value.Description","AUXLR150.Count","AUXLR150.Cumulative","AUXLR150.Skip.to.Item"
"-11 to 128","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
