"AUXRR276.Code.or.Value","AUXRR276.Value.Description","AUXRR276.Count","AUXRR276.Cumulative","AUXRR276.Skip.to.Item"
"-31 to 65","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
