"AUXRR257.Code.or.Value","AUXRR257.Value.Description","AUXRR257.Count","AUXRR257.Cumulative","AUXRR257.Skip.to.Item"
"-11 to 43","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
