"AUXLR244.Code.or.Value","AUXLR244.Value.Description","AUXLR244.Count","AUXLR244.Cumulative","AUXLR244.Skip.to.Item"
"-17 to 59","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
