"AUXLR108.Code.or.Value","AUXLR108.Value.Description","AUXLR108.Count","AUXLR108.Cumulative","AUXLR108.Skip.to.Item"
"-70 to 47","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
