"AUDTYL72.Code.or.Value","AUDTYL72.Value.Description","AUDTYL72.Count","AUDTYL72.Cumulative","AUDTYL72.Skip.to.Item"
"0 to 1.16","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
