"AUXRR135.Code.or.Value","AUXRR135.Value.Description","AUXRR135.Count","AUXRR135.Cumulative","AUXRR135.Skip.to.Item"
"-65 to 71","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
