"AUXRR150.Code.or.Value","AUXRR150.Value.Description","AUXRR150.Count","AUXRR150.Cumulative","AUXRR150.Skip.to.Item"
"-13 to 36","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
