"AUXRR203.Code.or.Value","AUXRR203.Value.Description","AUXRR203.Count","AUXRR203.Cumulative","AUXRR203.Skip.to.Item"
"-120 to 48","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
