"AUXLR142.Code.or.Value","AUXLR142.Value.Description","AUXLR142.Count","AUXLR142.Cumulative","AUXLR142.Skip.to.Item"
"-29 to 57","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
