"AUXLR106.Code.or.Value","AUXLR106.Value.Description","AUXLR106.Count","AUXLR106.Cumulative","AUXLR106.Skip.to.Item"
"-44 to 43","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
