"AUXLR125.Code.or.Value","AUXLR125.Value.Description","AUXLR125.Count","AUXLR125.Cumulative","AUXLR125.Skip.to.Item"
"-54 to 50","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
