"RHQ600.Code.or.Value","RHQ600.Value.Description","RHQ600.Count","RHQ600.Cumulative","RHQ600.Skip.to.Item"
"1","Yes",3,3,NA
"2","No",7,10,NA
"7","Refused",0,10,NA
"9","Don't know",0,10,NA
".","Missing",3735,3745,NA
