"AUXRR117.Code.or.Value","AUXRR117.Value.Description","AUXRR117.Count","AUXRR117.Cumulative","AUXRR117.Skip.to.Item"
"-48 to 63","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
