"CBQ585.Code.or.Value","CBQ585.Value.Description","CBQ585.Count","CBQ585.Cumulative","CBQ585.Skip.to.Item"
"1","Yes",702,702,NA
"2","No",924,1626,NA
"7","Refused",0,1626,NA
"9","Don't know",2,1628,NA
".","Missing",8547,10175,NA
