"AUXRR117.Code.or.Value","AUXRR117.Value.Description","AUXRR117.Count","AUXRR117.Cumulative","AUXRR117.Skip.to.Item"
"-35 to 44","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
