"SMQ856.Code.or.Value","SMQ856.Value.Description","SMQ856.Count","SMQ856.Cumulative","SMQ856.Skip.to.Item"
"1","Yes",3197,3197,""
"2","No",2794,5991,"SMQ860"
"7","Refused",0,5991,"SMQ860"
"9","Don't know",0,5991,"SMQ860"
".","Missing",3980,9971,""
