"AUXLR166.Code.or.Value","AUXLR166.Value.Description","AUXLR166.Count","AUXLR166.Cumulative","AUXLR166.Skip.to.Item"
"-18 to 60","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
