"AUXLR266.Code.or.Value","AUXLR266.Value.Description","AUXLR266.Count","AUXLR266.Cumulative","AUXLR266.Skip.to.Item"
"-32 to 84","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
