"CIQD018.Code.or.Value","CIQD018.Value.Description","CIQD018.Count","CIQD018.Cumulative","CIQD018.Skip.to.Item"
"1","Yes",23,23,NA
"2","No",6,29,NA
"7","Refuse",0,29,NA
"9","Don't know",0,29,NA
".","Missing",899,928,NA
