"AUXRR254.Code.or.Value","AUXRR254.Value.Description","AUXRR254.Count","AUXRR254.Cumulative","AUXRR254.Skip.to.Item"
"-13 to 73","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
