"RHQ570.Code.or.Value","RHQ570.Value.Description","RHQ570.Count","RHQ570.Cumulative","RHQ570.Skip.to.Item"
"1","Yes",109,109,""
"2","No",377,486,"RHQ578"
"7","Refused",0,486,"RHQ578"
"9","Don't know",37,523,"RHQ578"
".","Missing",2961,3484,""
