"CBQ580.Code.or.Value","CBQ580.Value.Description","CBQ580.Count","CBQ580.Cumulative","CBQ580.Skip.to.Item"
"1","Yes",387,387,""
"2","No",1481,1868,"CBQ590"
"7","Refused",0,1868,"CBQ590"
"9","Don't know",2,1870,"CBQ590"
".","Missing",1075,2945,""
