"AUXRR134.Code.or.Value","AUXRR134.Value.Description","AUXRR134.Count","AUXRR134.Cumulative","AUXRR134.Skip.to.Item"
"-34 to 38","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
