"AUXRR135.Code.or.Value","AUXRR135.Value.Description","AUXRR135.Count","AUXRR135.Cumulative","AUXRR135.Skip.to.Item"
"-31 to 35","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
