"AUXLR175.Code.or.Value","AUXLR175.Value.Description","AUXLR175.Count","AUXLR175.Cumulative","AUXLR175.Skip.to.Item"
"-16 to 53","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
