"AUXLR208.Code.or.Value","AUXLR208.Value.Description","AUXLR208.Count","AUXLR208.Cumulative","AUXLR208.Skip.to.Item"
"-53 to 54","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
