"AUXLR158.Code.or.Value","AUXLR158.Value.Description","AUXLR158.Count","AUXLR158.Cumulative","AUXLR158.Skip.to.Item"
"-22 to 51","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
