"SMQ680.Code.or.Value","SMQ680.Value.Description","SMQ680.Count","SMQ680.Cumulative","SMQ680.Skip.to.Item"
"1","Yes",1383,1383,""
"2","No",4987,6370,"SMAQUEX"
"7","Refused",2,6372,"SMAQUEX"
"9","Don't know",0,6372,"SMAQUEX"
".","Missing",608,6980,""
