"AUXLR227.Code.or.Value","AUXLR227.Value.Description","AUXLR227.Count","AUXLR227.Cumulative","AUXLR227.Skip.to.Item"
"-16 to 64","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
