"AUXLR161.Code.or.Value","AUXLR161.Value.Description","AUXLR161.Count","AUXLR161.Cumulative","AUXLR161.Skip.to.Item"
"-30 to 95","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
