"AUXLR151.Code.or.Value","AUXLR151.Value.Description","AUXLR151.Count","AUXLR151.Cumulative","AUXLR151.Skip.to.Item"
"-33 to 51","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
