"AUXLR249.Code.or.Value","AUXLR249.Value.Description","AUXLR249.Count","AUXLR249.Cumulative","AUXLR249.Skip.to.Item"
"-12 to 94","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
