"AUXLR279.Code.or.Value","AUXLR279.Value.Description","AUXLR279.Count","AUXLR279.Cumulative","AUXLR279.Skip.to.Item"
"-33 to 53","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
