"SXQ741.Code.or.Value","SXQ741.Value.Description","SXQ741.Count","SXQ741.Cumulative","SXQ741.Skip.to.Item"
"1","Yes",133,133,NA
"2","No",41,174,NA
"7","Refused",0,174,NA
"9","Don't know",0,174,NA
".","Missing",5128,5302,NA
