"AUXLR131.Code.or.Value","AUXLR131.Value.Description","AUXLR131.Count","AUXLR131.Cumulative","AUXLR131.Skip.to.Item"
"-43 to 56","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
