"AUXLR263.Code.or.Value","AUXLR263.Value.Description","AUXLR263.Count","AUXLR263.Cumulative","AUXLR263.Skip.to.Item"
"-27 to 66","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
