"AUXLR102.Code.or.Value","AUXLR102.Value.Description","AUXLR102.Count","AUXLR102.Cumulative","AUXLR102.Skip.to.Item"
"-68 to 43","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
