"AUXRR112.Code.or.Value","AUXRR112.Value.Description","AUXRR112.Count","AUXRR112.Cumulative","AUXRR112.Skip.to.Item"
"-56 to 71","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
