"CIQD078.Code.or.Value","CIQD078.Value.Description","CIQD078.Count","CIQD078.Cumulative","CIQD078.Skip.to.Item"
"1","Yes",2,2,""
"2","No",14,16,"CIQD080"
"7","Refuse",0,16,"CIQD080"
"9","Don't know",0,16,"CIQD080"
".","Missing",912,928,""
