"AUXLR153.Code.or.Value","AUXLR153.Value.Description","AUXLR153.Count","AUXLR153.Cumulative","AUXLR153.Skip.to.Item"
"-22 to 78","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
