"AUXLR163.Code.or.Value","AUXLR163.Value.Description","AUXLR163.Count","AUXLR163.Cumulative","AUXLR163.Skip.to.Item"
"-25 to 60","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
