"SMQ870.Code.or.Value","SMQ870.Value.Description","SMQ870.Count","SMQ870.Cumulative","SMQ870.Skip.to.Item"
"1","Yes",8431,8431,""
"2","No",1674,10105,"SMQ874"
"7","Refused",0,10105,"SMQ874"
"9","Don't know",0,10105,"SMQ874"
".","Missing",70,10175,""
