"AUXRR217.Code.or.Value","AUXRR217.Value.Description","AUXRR217.Count","AUXRR217.Cumulative","AUXRR217.Skip.to.Item"
"-102 to 56","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
