"AUXLR163.Code.or.Value","AUXLR163.Value.Description","AUXLR163.Count","AUXLR163.Cumulative","AUXLR163.Skip.to.Item"
"-16 to 55","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
