"AUXLR120.Code.or.Value","AUXLR120.Value.Description","AUXLR120.Count","AUXLR120.Cumulative","AUXLR120.Skip.to.Item"
"-37 to 37","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
