"AUXRR145.Code.or.Value","AUXRR145.Value.Description","AUXRR145.Count","AUXRR145.Cumulative","AUXRR145.Skip.to.Item"
"-31 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
