"AUXLR221.Code.or.Value","AUXLR221.Value.Description","AUXLR221.Count","AUXLR221.Cumulative","AUXLR221.Skip.to.Item"
"-43 to 73","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
