"SMQ670.Code.or.Value","SMQ670.Value.Description","SMQ670.Count","SMQ670.Cumulative","SMQ670.Skip.to.Item"
"1","Yes",361,361,NA
"2","No",255,616,NA
"7","Refused",3,619,NA
"9","Don't know",12,631,NA
".","Missing",6814,7445,NA
