"AUQ171.Code.or.Value","AUQ171.Value.Description","AUQ171.Count","AUQ171.Cumulative","AUQ171.Skip.to.Item"
"1","Yes",149,149,NA
"2","No",68,217,NA
"7","Refused",0,217,NA
"9","Don't know",0,217,NA
".","Missing",9449,9666,NA
