"AUXRR125.Code.or.Value","AUXRR125.Value.Description","AUXRR125.Count","AUXRR125.Cumulative","AUXRR125.Skip.to.Item"
"-75 to 73","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
